taxonID	scientificName	class	vernacularName	language
8830320	Geranoaetus polyosoma exsul (Salvin, 1875)	Aves	Variable Hawk (Juan Fernandez)	en
2441638	Testudo denticulata Linnaeus, 1766	Testudines	Yellow-footed tortoise	en
2441635	Geochelone denticulata (Linnaeus, 1766)	Testudines	Yellow-footed tortoise	en
2148086	Apollophanes punctipes (O.Pickard-Cambridge, 1891)	Arachnida	running crab spiders	en
2148085	Apollophanes crispus Dondale & Redner, 1975	Arachnida	running crab spiders	en
2260325	Lobophyllia robusta Yabe & Sugiyama, 1936	Anthozoa	lobed cactus coral	en
7766097	Lobophyllia serrata Veron, 2000	Anthozoa	lobed cactus coral	en
2260329	Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936	Anthozoa	lobed cactus coral	en
2260333	Lobophyllia flabelliformis Veron, 2000	Anthozoa	lobed cactus coral	en
7972950	Lobophyllia dentata Veron, 2000	Anthozoa	lobed cactus coral	en
2260327	Lobophyllia diminuta Veron, 1985	Anthozoa	lobed cactus coral	en
2260328	Lobophyllia corymbosa (Forskål, 1775)	Anthozoa	lobed cactus coral	en
2260326	Lobophyllia hemprichii (Ehrenberg, 1834)	Anthozoa	lobed cactus coral	en
2260324	Lobophyllia costata (Dana, 1846)	Anthozoa	lobed cactus coral	en
2289191	Idiosepius pygmaeus Steenstrup, 1881	Cephalopoda	Two-toned Pygmy Squid	en
5184746	Acanthophyllia deshayesiana (Michelin, 1850)	Anthozoa	flat cup coral	en
2289186	Idiosepius paradoxus (Ortmann, 1888)	Cephalopoda	Northern Pygmy Squid	en
1901785	Lachnoptera anticlia Hübner, 1816	Insecta	Western Blotched Leopard	en
5189995	Bulla occidentalis A.Adams, 1850	Gastropoda	Common West-Indian Bubble	en
5189990	Bulla ampulla Linnaeus, 1758	Gastropoda	ampulle bubble	en
5189981	Bulla solida Gmelin, 1791	Gastropoda	solid bubble snail	en
5189992	Bulla striata Bruguière, 1792	Gastropoda	common Atlantic bubble	en
2494612	Hemignathus flavus (A.Bloxam, 1827)	Aves	Oahu Amakihi	en
4846969	Philesturnus rufusater (R.P.Lesson, 1828)	Aves	North Island Saddleback	en
2497459	Gymnoglaux lawrencii P.L.Sclater & Salvin, 1868	Aves	Bare-legged Owl	en
11371925	Byblia anvatara acheloia (Wallengren, 1857)	Insecta	African Joker	en
11222928	Gypsophila calcicola (Deignan, 1939)	Aves	Rufous Limestone Babbler	en
1501660	Scenopinus lucidus Becker, 1902	Insecta	Fly	en
1501830	Scenopinus adventicius Hardy, 1960	Insecta	Fly	en
1501715	Scenopinus papuanus (Kröber, 1912)	Insecta	Window fly	en
1501621	Scenopinus fenestralis (Linnaeus, 1758)	Insecta	House Windowfly	en
1501700	Scenopinus niger (De Geer, 1776)	Insecta	Forest Windowfly	en
2268495	Halecium halecium (Linnaeus, 1758)	Hydrozoa	herring-bone hydroid	en
2450544	Alopoglossus copii Boulenger, 1885	Squamata	Drab Shade Lizard	en
2482075	Podilymbus Lesson, 1831	Aves	Pied-Billed And Atitlán Grebes	en
2482040	Tachybaptus Reichenbach, 1853	Aves	Least Grebes	en
2482049	Podiceps Latham, 1787	Aves	Typical Grebes	en
2450831	Alopoglossus amazonius Ruthven, 1924	Squamata	Amazonanian Teiid	en
2450823	Alopoglossus atriventris Duellman, 1973	Squamata	Duellman's teiid	en
8918907	Alopoglossus viridiceps Torres-Carvajal & Lobos, 2014	Squamata	Green-headed shade lizards	en
2450612	Alopoglossus plicatus (Taylor, 1949)	Squamata	Taylor's Largescale Lizard	en
2450829	Alopoglossus carinicaudatus (Cope, 1876)	Squamata	Northern Teiid	en
11203492	Alopoglossus bicolor (Werner, 1916)	Squamata	Werner's Largescale Lizard	en
11175413	Alopoglossus kugleri (Roux, 1927)	Squamata	Kugler's Largescale Lizard	en
11138509	Alopoglossus grandisquamatus (Rueda, 1985)	Squamata	Common Largescale Lizard	en
11139128	Alopoglossus eurylepis (Harris & Rueda, 1985)	Squamata	Largescale Lizard	en
11162988	Alopoglossus danieli (Harris, 1994)	Squamata	Daniel's Largescale Lizard	en
2450821	Alopoglossus buckleyi (O'Shaughnessy, 1881)	Squamata	Buckley's Teiid	en
2450825	Alopoglossus festae (Peracca, 1896)	Squamata	Peracca's teiid	en
11084711	Alopoglossus brevifrontalis (Boulenger, 1912)	Squamata	Boulenger's Largescale Lizard	en
2450826	Alopoglossus angulatus (Linnaeus, 1758)	Squamata	Northern Teiid	en
5226092	Grammatophora muricata diemensis Gray, 1841	Squamata	mountain dragon	en
2147921	Tibellus oblongus (Franganillo, 1926)	Arachnida	Oblong Running Spider	en
10942824	Cinnyris idenburgi (Rand, 1940)	Aves	Rand's Sunbird	en
9177172	Chlorodrepanis virens virens	Aves	Hawaii Amakihi (Hawaii)	en
7666168	Certhia virens J.F.Gmelin, 1788	Aves	Hawaii amakihi	en
9025236	Chlorodrepanis virens wilsoni (Rothschild, 1893)	Aves	Hawaii Amakihi (Maui)	en
8626114	Loxops virens (Gmelin, 1789)	Aves	Hawaii amakihi	en
2494606	Hemignathus virens (J.F.Gmelin, 1788)	Aves	amakihi	en
2180062	Psalistops venadensis Valerio, 1986	Arachnida	brushed trapdoor spiders	en
8364591	Testudo chilensis Gray, 1870	Testudines	Chaco tortoise	en
2441651	Geochelone chilensis (Gray, 1870)	Testudines	Chaco tortoise	en
2490580	Mirafra sharpii Elliot, 1897	Aves	Sharpe's Lark	en
5188139	Echinus esculentus Linnaeus, 1758	Echinoidea	European edible sea urchin	en
2260354	Acanthastrea subechinata Veron, 2000	Anthozoa	starry cup coral	en
2260350	Acanthastrea rotundaflora Chevalier, 1975	Anthozoa	starry cup coral	en
2260302	Acanthastrea minuta Moll & Best, 1984	Anthozoa	starry cup coral	en
5784831	Acanthastrea rotundoflora Chevalier, 1975	Anthozoa	starry cup coral	en
2260352	Acanthastrea hemprichii (Ehrenberg, 1834)	Anthozoa	starry cup coral	en
2260343	Acanthastrea echinata (Dana, 1846)	Anthozoa	starry cup coral	en
6174061	Philemon moluccensis plumigenis (G.R.Gray, 1858)	Aves	Black-faced Friarbird (Tanimbar)	en
11331536	Gypsophila annamensis (Delacour & Jabouille, 1928)	Aves	Annam Limestone Babbler	en
6092808	Cinclocerthia ruficauda pavida Ridgway, 1904	Aves	Trembler	en
10308466	Stenorhynchus ruficauda Gould, 1836	Aves	brown trembler	en
7780425	Testudo carbonaria Spix, 1824	Testudines	red-footed tortoise	en
2441647	Geochelone carbonaria (Spix, 1824)	Testudines	red-footed tortoise	en
2484088	Griseotyrannus aurantioatrocristatus (Orbigny & Lafresnaye, 1837)	Aves	Crowned Slaty Flycatcher	en
2480872	Egretta T.Forster, 1817	Aves	Egret	en
2480922	Ardea Linnaeus, 1758	Aves	Great Herons	en
2480829	Bubulcus Bonaparte, 1855	Aves	Cattle Egret	en
2480815	Pilherodius Reichenbach, 1853	Aves	Capped heron	en
2480835	Agamia Reichenbach, 1853	Aves	Agami heron	en
2480843	Ixobrychus Billberg, 1828	Aves	Least Bittern	en
2480909	Botaurus Stephens, 1819	Aves	Brown Bitterns	en
2480817	Butorides Blyth, 1852	Aves	Green-Backed Herons	en
2480856	Nycticorax T.Forster, 1817	Aves	Night Heron	en
2480920	Syrigma Ridgway, 1878	Aves	whistling heron	en
2480901	Ardeola F.Boie, 1822	Aves	pond heron	en
5188256	Cucumaria vegae Théel, 1886	Holothuroidea	Vega sea cucumber	en
8449368	Eutamias consobrinus Allen, 1890	Mammalia	Wasatch chipmunk	en
6163579	Tamias minimus atristriatus (V.Bailey, 1913)	Mammalia	Penñasco least chipmunk	en
5842661	Cucumaria pallida Kirkendale & Lambert, 1995	Holothuroidea	pale sea cucumber	en
5188236	Cucumaria pseudocurata Deichmann, 1938	Holothuroidea	tar spot sea cucumber	en
5188247	Cucumaria piperata (Stimpson, 1864)	Holothuroidea	peppered sea cucumber	en
5188240	Cucumaria frondosa (Gunnerus, 1767)	Holothuroidea	orange-footed sea cucumber	en
4972372	Neotamias obscurus (J.A.Allen, 1890)	Mammalia	California Chipmunk	en
5721504	Cucumaria georgiana (Lampert, 1886)	Holothuroidea	Georgian sea cucumber	en
5786642	Neotamias minimus (Bachman, 1839)	Mammalia	least chipmunk	en
2437435	Eutamias minimus (Bachman, 1839)	Mammalia	least chipmunk	en
5188234	Cucumaria miniata (Brandt, 1835)	Holothuroidea	orange sea cucumber	en
9081904	Tamias quadrivittatus oscuraensis Sullivan, 1996	Mammalia	Oscura Mountain Colorado Chipmunk	en
4972381	Neotamias quadrivittatus (Say, 1823)	Mammalia	Colorado Chipmunk	en
9119414	Tamias quadrivittatus australis (Patterson, 1980)	Mammalia	Organ Mountains Colorado chipmunk	en
2269535	Rhopalonema velatum Gegenbaur, 1857	Hydrozoa	veiled medusa	en
6510319	Conus biancae Bozzetti, 2010	Gastropoda	Bianca's Cone	en
10090084	Phlaeothrips mauiensis Moulton, 1928	Insecta	Thrip	en
1420269	Liothrips floridensis (Watson, 1913)	Insecta	Thrip	en
1420243	Liothrips vaneeckei Priesner, 1920	Insecta	Leaf-miner fly	en
8748544	Liothrips urichi Karny, 1924	Insecta	Thrip	en
5966436	Ocnus diomedeae Pawson, 1976	Holothuroidea	divine sea cucumber	en
11011418	Conus anabathrum Crosse, 1865	Gastropoda	Florida Cone	en
7349300	Klambothrips myopori Mound & Morris, 2007	Insecta	Myoporum thrips	en
4582332	Siphonodictyon cachacrouensis Rützler, 1971	Demospongiae	Cachacrou boring sponge	en
4972390	Neotamias townsendii (Bachman, 1839)	Mammalia	Townsend's Chipmunk	en
4972375	Neotamias sonomae (Grinnell, 1915)	Mammalia	Sonoma Chipmunk	en
4800922	Podothrips lucasseni (Krüger)	Insecta	Thrip	en
8780395	Aeshna parthenope Selys, 1839	Insecta	lesser emperor	en
2269484	Aglantha digitale (O.F.Müller, 1776)	Hydrozoa	pink helmet	en
10383690	Pseudophilothrips varicornis (Hood, 1912)	Insecta	Bristletail	en
9895666	Pseudophilothrips ichini (Hood, 1949)	Insecta	Brazilian peppertree thrips	en
11370221	Liasis savuensis Brongersma, 1956	Squamata	Savu python	en
5960712	Liasis mackloti Duméril & Bibron, 1844	Squamata	Freckled Python	en
5960723	Liasis olivaceus Gray, 1842	Squamata	olive python	en
6171488	Glyphorynchus spirurus albigularis Chapman, 1923	Aves	Wedge-billed Woodcreeper (albigularis)	en
5960718	Liasis fuscus Peters, 1873	Squamata	Brown Water Python	en
4972386	Neotamias merriami (J.A.Allen, 1889)	Mammalia	Merriam's Chipmunk	en
1420197	Aleurodothrips fasciapennis (Franklin, 1908)	Insecta	Thrip	en
8602665	Strepterothrips orientalis Ananthakrishnan, 1964	Insecta	Thrip	en
10365481	Andrena afzeliella (Kirby, 1802)	Insecta	Small Gorse Mining Bee	en
7766050	Sidusa mandibularis (G.W.Peckham & E.G.Peckham, 1896)	Arachnida	jumping spiders	en
8339922	Conus mediterraneus Hwass, 1792	Gastropoda	Mediterranean cone	en
1420147	Cartomothrips neboissi Mound & Walker, 1982	Insecta	Thrip	en
1420186	Gynaikothrips uzeli (Zimmermann, 1900)	Insecta	Leaf-gall thrips	en
1420185	Gynaikothrips ficorum (Marchal, 1908)	Insecta	Cuban laurel thrips	en
1419973	Poecilothrips albopictus Uzel, 1895	Insecta	Fungus-feeding thrips	en
5040860	Melitta haemorrhoidalis (Kirby, 1802)	Insecta	Gold-tailed Melitta	en
5188265	Stereoderma unisemita (Stimpson, 1851)	Holothuroidea	channelled sea cucumber	en
4972370	Neotamias canipes (V.Bailey, 1902)	Mammalia	Gray-footed Chipmunk	en
10127373	Sophiothrips annulatus Okajima, 1994	Insecta	Thrip	en
8927113	Dolichothrips franae Mound & Okajima, 2015	Insecta	Thrip	en
11071045	Conus cumingii Reeve, 1849	Gastropoda	Cuming's Cone	en
5231532	Serinus canicollis flavivertex (Blanford, 1869)	Aves	Yellow-crowned Canary	en
8400605	Python kyaiktiyo Zug, Gotte & Jacobs, 2011	Squamata	Mon python	en
2465373	Python brongersmai Stull, 1938	Squamata	Blood Python	en
2465382	Python curtus Schlegel, 1872	Squamata	Blood Python	en
2465353	Python breitensteini Steindachner, 1881	Squamata	Bornean Short-tailed Python	en
4820533	Python bivittatus Kuhl, 1820	Squamata	Burmese python	en
2465349	Python natalensis Smith, 1840	Squamata	Southern African Rock Python	en
2465352	Python anchietae Bocage, 1887	Squamata	Anchieta's Dwarf Python	en
2465369	Python molurus (Linnaeus, 1758)	Squamata	Indian Rock Python	en
2465346	Python sebae (Gmelin, 1789)	Squamata	rock python	en
2465380	Python regius (Shaw, 1802)	Squamata	Ball python	en
3259645	Humbertiella Saussure, 1869	Insecta	bark mantis	en
4972371	Neotamias durangae (J.A.Allen, 1903)	Mammalia	Durango Chipmunk	en
4972373	Neotamias quadrimaculatus (Gray, 1867)	Mammalia	Long-eared Chipmunk	en
4263645	Tamias umbrinus sedulus (White, 1953)	Mammalia	Mount Ellen Uinta chipmunk	en
8550806	Eutamias adsitus Allen, 1905	Mammalia	Beaver Mountain chipmunk	en
4263658	Tamias umbrinus nevadensis (Burt, 1931)	Mammalia	Hidden Forest Uinta chipmunk	en
4972376	Neotamias umbrinus (J.A.Allen, 1890)	Mammalia	Hidden Forest Chipmunk	en
8662410	Azaleothrips siamensis Okajima, 1978	Insecta	Thrip	en
6176326	Nyctiprogne leucopyga latifascia Friedmann, 1945	Aves	Band-tailed Nighthawk (latifascia)	en
4342213	Thyonidium drummondii (Thompson, 1840)	Holothuroidea	Drummond's sea cucumber	en
5966381	Thyonidium kurilensis (Levin, 1984)	Holothuroidea	Kuril Islands sea cucumber	en
8809752	Pseudostoma castanops Baird, 1852	Mammalia	yellow-faced pocket gopher	en
8373029	Northiella narethae (H.L.White, 1921)	Aves	Naretha Bluebonnet	en
9413656	Geomys castanops (Baird, 1852)	Mammalia	yellow-faced pocket gopher	en
5231175	Batis occulta Lawson, 1984	Aves	West African Batis	en
4972369	Neotamias alpinus (Merriam, 1893)	Mammalia	Alpine Chipmunk	en
5225722	Aspidites melanocephalus (Krefft, 1864)	Squamata	Black-headed Python	en
5225715	Aspidites ramsayi (Macleay, 1882)	Squamata	Ramsay's Python	en
6929870	Manteidae	Insecta	praying mantis	en
2465017	Antaresia maculosa (Peters, 1873)	Squamata	Eastern Childrens Python	en
7989156	Cucullus chaldaeus Röding, 1798	Gastropoda	vermiculated cone	en
11116675	Antaresia papuensis Esquerré, Donnellan, Pavón-Vázquez, Fenker & Keogh, 2021	Squamata	Papuan Spotted Python	en
9392647	Malayopython timoriensis (Peters, 1876)	Squamata	Lesser Sundas Python	en
9286918	Hoplothrips magnaccai (Mound, 2017)	Insecta	Thrip	en
9444690	Hoplothrips flavitibia Moulton, 1928	Insecta	Thrip	en
9338455	Hoplothrips laticornis (Bagnall, 1910)	Insecta	Bristletail	en
2465003	Antaresia childreni (Gray, 1842)	Squamata	Bnaded Rock Python	en
9260388	Malayopython reticulatus (Schneider, 1801)	Squamata	Asian Reticulated Python	en
2465012	Antaresia perthensis (Stull, 1932)	Squamata	Pygmy Python	en
8717985	Hoplothrips japonicus (Karny, 1913)	Insecta	Thrip	en
4424592	Hoplothrips flavipes (Bagnall, 1910)	Insecta	Thrip	en
9269497	Simalia kinghorni (Stull, 1933)	Squamata	Scrub Python	en
8036311	Sidusa electa (Chickering, 1946)	Arachnida	jumping spiders	en
9337665	Simalia nauta (Harvey, Barker, Ammerman & Chippindale, 2000)	Squamata	Tanimbar Python	en
9250194	Simalia amethistina (Schneider, 1801)	Squamata	Amethystine or scrub python	en
9384809	Simalia clastolepis (Harvey, Barker, Ammerman & Chippindale, 2000)	Squamata	Gold Python	en
9427004	Simalia boeleni (Brongersma, 1953)	Squamata	Black Python	en
9354537	Simalia tracyae (Harvey, Barker, Ammerman & Chippindale, 2000)	Squamata	Halmahera Python	en
7806694	Eutamias palmeri Merriam, 1897	Mammalia	Palmer's chipmunk	en
2285279	Pulsellum salishorum E.Marshall, 1980	Scaphopoda	salish toothshell	en
2285269	Pulsellum occidentale (Henderson, 1920)	Scaphopoda	Westerly toothshell	en
11052676	Neotamias palmeri (Merriam, 1897)	Mammalia	Palmer's Chipmunk	en
6900870	Laminalloptes phaetontis (Fabricius, 1775)	Arachnida	Bird mite	en
6096855	Diceratothrips bicornis Bagnall, 1908	Insecta	Thrip	en
4801044	Ecacanthothrips tibialis (Ashmead, 1905)	Insecta	Thrip	en
2491159	Poospiza thoracica (Nordmann, 1835)	Aves	Bay-chested Warbling Finch	en
8007522	Sidusa bifurcata (Chickering, 1946)	Arachnida	jumping spiders	en
10720715	Trichopria stomoxydis Huggert, 1977	Insecta	Wasp	en
5721344	Ekmania barthii (Troschel, 1846)	Holothuroidea	Barth's sea cucumber	en
10650925	Pelecanus Linnaeus, 1758	Aves	Pelican	en
10602587	Eutamias sibiricus (Laxmann, 1769)	Mammalia	Siberian Chipmunk	en
11252373	Cyornis ruficrissa (Sharpe, 1887)	Aves	Crocker Jungle Flycatcher	en
2465144	Bothrochilus boa (Schlegel, 1837)	Squamata	Bismarck Ringed Python	en
9114034	Centropus superciliosus superciliosus	Aves	White-browed Coucal (White-browed)	en
9525769	Centropus superciliosus burchellii Swainson, 1838	Aves	White-browed Coucal (Burchell's)	en
4801210	Bamboosiella cingulata (Hood, 1919)	Insecta	Bristletail	en
4972384	Neotamias bulleri (J.A.Allen, 1889)	Mammalia	Buller's Chipmunk	en
2269525	Colobonema sericeum Vanhöffen, 1902	Hydrozoa	silky medusa	en
1420806	Nesothrips brevicollis (Bagnall, 1914)	Insecta	Common thrips	en
1420805	Nesothrips lativentris (Karny, 1913)	Insecta	Fungus-feeding thrips	en
10575825	Nesothrips major (Bagnall, 1928)	Insecta	Thrip	en
4800867	Ethirothrips stenomelas (Walker, 1859)	Insecta	Thrip	en
10289191	Holothrips pictus Okajima, 1987	Insecta	Thrip	en
1420839	Ethirothrips brevis (Bagnall, 1921)	Insecta	Fungus-feeding thrips	en
4972387	Neotamias panamintinus (Merriam, 1893)	Mammalia	Panamint Chipmunk	en
1601149	Rabdophaga rigidae (Osten Sacken, 1862)	Insecta	Willow Beaked-Gall Midge	en
8028256	Lasius latipes Walsh	Insecta	Wide-Footed Fuzzy Ant	en
4291568	Cactophagus graphipterus (Champion, 1910)	Insecta	Weevil	en
1357722	Andrena nigrospina Thomson, 1872	Insecta	Scarce Black Mining Bee	en
9394232	Priesneria doliicornis (Bianchi, 1946)	Insecta	Thrip	en
2269505	Aglaura hemistoma Péron & Lesueur, 1810	Hydrozoa	American pipit	en
1522497	Chyromya flava (Linnaeus, 1758)	Insecta	Fly	en
8899876	Parus novaeseelandiae (Gmelin, 1789)	Aves	pipipi	en
2482623	Mohoua novaeseelandiae (Gmelin, 1789)	Aves	Pipipi	en
1420170	Karnyothrips longiceps (Hood, 1908)	Insecta	Thrip	en
1420160	Karnyothrips melaleucus (Bagnall, 1911)	Insecta	Thrip	en
1420175	Karnyothrips flavipes (Jones, 1912)	Insecta	Thrip	en
6485788	Siphonodictyon xamaycaensis Pulitzer-Finali, 1986	Demospongiae	Jamaica boring sponge	en
7732066	Sidusa extensa (Peckham & Peckham, 1896)	Arachnida	jumping spiders	en
1420365	Cephalothrips monilicornis (Reuter, 1885)	Insecta	Fungus-feeding thrips	en
9075610	Neurothrips punanus Stannard, 1957	Insecta	Common thrip	en
9326106	Sadyattes chani (Bragg, 2008)	Insecta	Chan's Megastick	en
4972382	Neotamias senex (J.A.Allen, 1890)	Mammalia	Allen's Chipmunk	en
4972378	Neotamias cinereicollis (J.A.Allen, 1890)	Mammalia	Gray-collared Chipmunk	en
7458154	Sidusa cambridgei (Chickering, 1946)	Arachnida	jumping spiders	en
5966251	Trachythyone nina (Deichmann, 1930)	Holothuroidea	Nina's sea cucumber	en
4287601	Leiopython fredparkeri Schleip, 2008	Squamata	Karimui Basin whitelip python [fredparkeri]	en
10300101	Leiopython albertisii (Peters & Doria, 1878)	Squamata	D’Albertis python	en
7261535	Tamias speciosus speciosus	Mammalia	lodgepole chipmunk	en
4972383	Neotamias speciosus (Merriam, 1890)	Mammalia	Lodgepole Chipmunk	en
1884309	Catoptria lithargyrellus Germar & Zincken, 1817	Insecta	Yellow Grass-veneer	en
1420376	Bolothrips bicolor (Heeger, 1852)	Insecta	Fungus-feeding thrips	en
2473508	Dendragapus falcipennis (Hartlaub, 1855)	Aves	Siberian spruce grouse	en
5791735	Aeschna ephippigera Burmeister, 1839	Insecta	vagrant emperor	en
1425042	Hemianax ephippiger (Burmeister, 1839)	Insecta	vagrant emperor	en
4342524	Pawsonia saxicola (Brady & Robertson, 1871)	Holothuroidea	sea gherkin	en
12042398	Oligoryzomys costaricensis (J.A.Allen, 1893)	Mammalia	Costa Rican Pygmy Rice Rat	en
5232006	Centropus sinensis parroti Stresemann, 1913	Aves	Greater Coucal (Southern)	en
1420201	Amynothrips andersoni O'Neill, 1968	Insecta	Fungus-feeding thrips	en
6096852	Androthrips ramachandrai Karny, 1926	Insecta	Thrips	en
2465108	Nyctophilopython oenpelliensis (Gow, 1977)	Squamata	Oenpelli Rock Python	en
1420215	Hoplandrothrips flavipes Bagnall, 1923	Insecta	Thrip	en
6096950	Andrena scotica Perkins, 1916	Insecta	Chocolate Mining Bee	en
7777607	Sidusa unicolor (F.O.Pickard-Cambridge, 1900)	Arachnida	jumping spiders	en
9497932	Eutamias dorsalis (Baird, 1855)	Mammalia	cliff chipmunk	en
4972385	Neotamias dorsalis (Baird, 1855)	Mammalia	cliff chipmunk	en
8795744	Morelia imbricata (Smith, 1981)	Squamata	Carpet python	en
5225681	Morelia viridis (Schlegel, 1872)	Squamata	Green Python	en
10289628	Morelia azurea (Meyer, 1874)	Squamata	Northern green python	en
5225657	Morelia bredli (Gow, 1981)	Squamata	Central Carpet Python	en
5225686	Morelia carinata (Smith, 1981)	Squamata	Rough-scaled Python	en
5225659	Morelia spilota (Lacépède, 1804)	Squamata	carpet python	en
8342301	Allothrips brasilianus Hood, 1955	Insecta	Thrip	en
4972377	Neotamias amoenus (J.A.Allen, 1890)	Mammalia	Yellow-pine Chipmunk	en
5966476	Pseudocnus curatus (Cowles, 1907)	Holothuroidea	white sea cucumber	en
7349891	Pseudocnus lubricus (Clark, 1901)	Holothuroidea	aggregating sea cucumber	en
1420151	Macrophthalmothrips argus (Karny, 1920)	Insecta	Thrip	en
2480785	Theristicus Wagler, 1832	Aves	ibis	en
2480798	Platalea Linnaeus, 1758	Aves	spoonbills	en
10629993	Eudocimus Wagler, 1832	Aves	White And Scarlet Ibises	en
2480809	Nipponia Reichenbach, 1853	Aves	Asian crested ibis	en
2480768	Geronticus Wagler, 1832	Aves	bald ibis	en
8171676	Plegadis Kaup, 1829	Aves	Glossy Ibises	en
8917919	Centropus phasianinus spilopterus	Aves	Pheasant Coucal (Kai)	en
9322589	Ateles arachnoides (Geoffroy Saint-Hilaire, 1809)	Mammalia	southern muriqui	en
5728182	Conus marmoreus bandanus Hwass, 1792	Gastropoda	banded marble cone	en
9604153	Sciurus striatus Linnaeus, 1758	Mammalia	eastern chipmunk	en
4800406	Gastrothrips acuticornis (Hood, 1925)	Insecta	Thrip	en
4263604	Tamias striatus lysteri (Richardson, 1829)	Mammalia	Northern Chipmunk	en
1420031	Haplothrips graminis Hood, 1912	Insecta	Thrip	en
5866003	Haplothrips chinensis Priesner, 1933	Insecta	Thrip	en
6096846	Haplothrips biformis Moulton, 1928	Insecta	Thrip	en
1420027	Haplothrips kurdjumovi Karny, 1913	Insecta	Fungus-feeding thrips	en
9278485	Haplothrips rosai Bianchi, 1946	Insecta	Thrip	en
1420036	Haplothrips robustus Bagnall, 1918	Insecta	Fungus-feeding thrips	en
1420017	Haplothrips clarisetis Priesner, 1930	Insecta	Fungus-feeding thrips	en
4424548	Haplothrips corticinus Priesner, 1964	Insecta	Thrips	en
4800338	Stephanothrips occidentalis Hood & Williams, 1925	Insecta	Thrip	en
1420038	Haplothrips verbasci (Osborn, 1897)	Insecta	Fungus-feeding thrips	en
1420018	Haplothrips gowdeyi (Franklin, 1908)	Insecta	Thrip	en
1420012	Haplothrips leucanthemi (Schrank, 1781)	Insecta	Fungus-feeding thrips	en
5226639	Ophisaurus harti Boulenger, 1899	Squamata	Hart's glass lizard	en
10383062	Apodora papuana (Peters & Doria, 1878)	Squamata	Papuan Olive Python	en
4342393	Aslia lefevrei (Barrois, 1882)	Holothuroidea	Brown Sea Cucumber	en
5966376	Aslia pygmaea (Théel, 1886)	Holothuroidea	pigmy sea cucumber	en
9600559	Catocala herodias gerhardi Barnes & Benjamin, 1927	Insecta	Gerhard'S Underwing	en
10132401	Athyma ranga Moore, 1857	Insecta	Blackvein Sergeant	en
1044381	Cartodere constricta (Gyllenhal, 1827)	Insecta	Plaster beetle	en
4451122	Cartodere bifasciata (Reitter, 1877)	Insecta	plaster beetle	en
4451126	Cartodere nodifer (Westwood, 1839)	Insecta	Humpbacked minute scavenger beetle	en
4359278	Pleurobranchus forskalii Rüppell & Leuckart, 1828	Gastropoda	Forskal's side-gilled sea slug	en
2302604	Pleurobranchus areolatus Mörch, 1863	Gastropoda	Atlantic side-gilled sea slug	en
2219294	Ericthonius brasiliensis (Dana, 1853)	Malacostraca	Gammarid	en
4450913	Corticaria longicollis (Zetterstedt, 1838)	Insecta	Beetle	en
1044375	Corticaria elongata (Gyllenhal, 1827)	Insecta	Elongated minute scavenger beetle	en
2302627	Berthellina citrina (Rüppell & Leuckart, 1828)	Gastropoda	lemon pleurobranch	en
7695770	Berthellina edwardsii (Vayssière, 1897)	Gastropoda	peach seaslug	en
2291427	Puperita Gray, 1857	Gastropoda	Zebra nerite	en
10916401	Athyma perius perius	Insecta	Oriental Common Sergeant	en
5882325	Athyma perius (Linnaeus, 1758)	Insecta	Common Sergeant	en
4451209	Metophthalmus occidentalis Israelson, 1984	Insecta	Minute brown	en
11042025	Pterorhinus koslowi (Bianchi, 1905)	Aves	Tibetan Babax	en
10983706	Garrulax koslowi (Bianchi, 1905)	Aves	Tibetan Babax	en
5844829	Periparus ater aemodius (Blyth, 1845)	Aves	Coal Tit (Himalayan)	en
7342044	Periparus ater ater	Aves	Continental Coal Tit	en
7820681	Parus ater Linnaeus, 1758	Aves	coal tit	en
5844819	Periparus ater britannicus (Sharpe & Dresser, 1871)	Aves	Coal Tit (British)	en
5844836	Periparus ater ledouci (Malherbe, 1845)	Aves	Coal Tit (Atlas)	en
5733826	Periparus ater ptilosus (Ogilvie-Grant, 1912)	Aves	Coal Tit (Chinese)	en
5844831	Periparus ater cypriotes (Dresser, 1888)	Aves	Coal Tit (Cyprus)	en
9185122	Periparus ater melanolophus (Vigors, 1831)	Aves	Coal Tit (Black-crested)	en
2487873	Periparus melanolophus (Vigors, 1831)	Aves	Spot-winged tit	en
7200712	Cotalpa lanigera lanigera	Insecta	Goldsmith Beetle	en
2258913	Anomastrea irregularis Marenzeller, 1901	Anthozoa	crisp pillow coral	en
2302622	Berthella plumula (Montagu, 1803)	Gastropoda	yellow-plumed sea slug	en
2302620	Berthella agassizii (MacFarland, 1909)	Gastropoda	Agassiz's Berthella	en
6093772	Pardaliparus amabilis (Sharpe, 1877)	Aves	Palawan Tit	en
6093849	Pardaliparus venustulus (Swinhoe, 1870)	Aves	Yellow-bellied Tit	en
6100823	Sitta arctica Buturlin, 1907	Aves	Siberian Nuthatch	en
2484888	Sitta himalayensis Jardine & Selby, 1835	Aves	White-tailed Nuthatch	en
6100824	Sitta neglecta Walden, 1870	Aves	Burmese Nuthatch	en
2484916	Sitta europaea Linnaeus, 1758	Aves	Eurasian Nuthatch	en
7837644	Sitta insularis J.Bond, 1931	Aves	Bahama Nuthatch	en
2484907	Sitta pygmaea Vigors, 1839	Aves	Pygmy Nuthatch	en
